0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
672,636,680,766,525,556,765,602,714,114,341,180,212,209,138,138
890,228,857,269,848,155,923,285,335,809,130,583,56,907,137,137
361,567,350,714,229,465,541,775,323,365,717,421,799,846,136,136
764,268,909,305,668,344,698,351,112,8,20,609,182,141,135,135
368,878,649,175,97,773,307,795,570,35,314,753,883,489,134,134
166,584,498,684,2,394,112,744,656,292,352,250,138,499,133,133
240,372,938,397,488,564,950,946,314,940,71,860,179,122,132,132
870,753,701,963,859,710,917,797,51,246,294,17,140,494,131,131
615,455,336,115,531,419,632,617,705,177,584,840,564,737,130,130
549,381,464,590,803,557,307,324,593,428,396,304,704,36,129,129
292,709,215,143,353,548,241,407,934,271,787,778,835,576,128,128
630,456,598,145,621,735,632,661,623,950,398,880,94,3,127,127
604,876,168,332,757,840,559,798,182,235,781,659,810,457,126,126
901,830,838,361,888,841,890,758,427,660,86,541,82,173,125,125
458,140,658,255,294,342,378,27,604,47,244,592,27,536,124,124
891,753,878,743,886,752,901,695,558,226,146,304,87,28,151,151
560,72,436,158,793,119,365,200,669,897,366,856,253,448,152,152
432,896,406,649,430,848,359,806,20,532,508,275,245,157,153,153
295,483,398,358,269,115,344,617,697,581,552,442,578,883,168,168
585,875,580,544,637,849,528,799,86,611,402,328,127,32,180,180
419,330,520,472,461,562,491,422,223,709,367,686,567,626,179,179
785,951,631,871,808,948,896,948,469,314,355,451,130,131,178,178
246,152,315,164,301,97,242,263,808,948,647,941,616,901,177,177
455,728,585,770,456,767,419,610,103,437,496,93,123,142,176,176
517,775,517,250,610,814,706,821,519,793,380,696,139,154,175,175
622,562,340,841,522,542,652,558,853,30,524,92,796,610,174,174
152,321,136,342,192,266,145,326,859,770,893,525,907,549,173,173
237,600,573,614,249,547,275,586,570,685,329,404,636,288,172,172
492,541,156,326,420,526,610,686,850,351,812,584,613,109,171,171
403,470,321,899,418,384,245,375,250,147,654,7,193,373,170,170
473,638,842,537,459,590,387,702,433,584,115,520,191,171,169,169
702,191,630,15,554,190,782,98,626,3,377,951,764,797,167,167
418,85,387,379,664,69,514,117,627,811,614,439,608,847,154,154
609,57,661,347,607,163,551,68,600,70,295,564,246,581,166,166
152,657,46,640,346,657,456,721,650,225,942,202,959,103,165,165
483,87,443,883,660,134,667,191,239,554,616,187,405,317,164,164
49,471,206,822,60,364,155,401,282,485,644,61,925,753,163,163
921,796,740,243,925,863,921,782,338,48,193,664,192,152,162,162
198,147,312,285,240,159,214,132,432,678,771,555,559,758,161,161
268,412,228,742,437,660,319,371,766,696,791,443,223,552,160,160
320,169,749,43,222,135,279,139,416,845,218,863,324,803,159,159
491,605,453,815,523,460,577,362,85,303,574,146,584,330,158,158
759,42,745,34,733,127,822,259,558,259,195,889,133,128,157,157
913,708,942,118,912,688,913,718,363,682,68,850,228,158,156,156
364,5,915,463,8,29,457,6,303,656,47,370,803,829,155,155
820,887,731,264,861,898,585,852,511,69,164,697,155,186,482,482
238,423,636,442,128,451,257,484,689,485,314,573,146,867,122,122
41,514,62,593,52,377,7,356,169,27,853,363,768,651,483,483
355,126,36,625,649,473,390,132,962,456,911,283,442,195,605,605
296,651,77,810,453,713,235,619,298,228,767,97,677,449,814,814
22,488,16,563,75,181,12,208,317,334,951,326,902,633,813,813
365,950,93,942,450,949,207,954,832,350,734,283,121,13,812,812
197,255,408,182,263,160,190,260,70,764,606,712,842,828,811,811
900,738,725,499,897,687,931,846,633,712,259,712,161,772,810,810
478,596,514,936,570,553,541,595,663,370,403,29,515,5,809,809
309,156,337,200,442,223,203,202,713,547,692,627,110,775,808,808
873,855,740,833,830,861,887,788,264,147,343,120,40,19,807,807
453,291,449,680,396,507,473,266,536,521,540,219,18,454,806,806
554,368,711,271,526,338,646,470,280,561,249,547,269,411,805,805
707,26,748,85,482,49,758,35,380,615,323,796,348,918,804,804
629,527,810,929,509,423,705,567,552,208,129,43,332,129,803,803
480,446,99,625,369,600,446,370,840,589,875,310,123,135,801,801
173,383,349,839,146,449,185,520,272,681,659,537,717,399,788,788
592,710,587,676,463,675,674,889,606,70,419,444,120,616,800,800
59,644,78,776,191,638,38,595,856,331,861,90,858,379,799,799
555,931,38,267,458,930,138,874,871,602,817,253,791,169,798,798
462,569,685,836,509,529,644,556,467,616,544,300,62,687,797,797
236,145,184,504,105,172,313,141,812,373,741,189,954,317,796,796
374,421,431,784,457,676,413,357,116,259,585,109,687,134,795,795
470,835,423,598,649,892,636,946,84,747,484,611,790,159,794,794
222,264,191,37,180,350,280,541,961,41,778,926,733,786,793,793
187,904,248,685,280,913,152,949,183,513,692,177,160,4,792,792
314,755,874,762,282,734,294,556,358,147,41,236,779,122,791,791
622,525,351,874,642,760,631,389,646,360,742,142,15,35,790,790
90,199,78,814,269,164,48,99,82,228,849,176,805,725,789,789
779,710,871,226,762,771,613,740,301,167,33,811,120,120,815,815
923,557,744,577,920,526,927,626,478,417,124,217,103,786,802,802
579,145,611,547,705,425,574,116,655,122,410,221,39,130,816,816
894,500,913,709,910,590,897,621,11,490,147,230,97,174,832,832
855,569,632,22,888,538,907,642,481,136,228,812,193,869,844,844
427,188,310,603,58,71,458,188,738,507,501,509,948,852,843,843
445,234,293,567,633,472,462,192,98,307,726,401,870,113,842,842
941,943,255,188,863,950,535,894,180,575,341,277,118,213,841,841
232,10,644,174,271,67,207,8,517,952,531,909,489,844,840,840
423,598,744,917,375,632,138,451,426,327,213,29,152,299,839,839
252,98,503,290,50,338,156,96,556,610,333,466,659,731,838,838
405,463,878,169,481,376,727,362,454,13,137,783,146,164,837,837
160,831,53,462,165,779,236,898,321,679,934,702,462,399,836,836
679,689,188,646,694,683,581,675,346,699,796,326,919,668,835,835
48,512,420,819,56,512,87,345,723,195,465,32,825,111,834,834
253,414,101,761,504,432,288,421,837,538,892,590,638,422,833,833
239,625,429,58,8,87,52,543,501,914,347,921,961,937,831,831
345,67,557,72,85,39,176,10,697,912,357,846,804,862,818,818
668,68,737,490,560,67,805,172,33,614,344,349,417,833,830,830
321,259,236,582,363,390,386,160,41,546,675,223,27,615,829,829
436,210,318,483,529,337,510,370,830,723,717,439,755,305,828,828
8,26,494,204,3,31,8,8,41,232,313,637,935,919,827,827
133,144,805,543,33,119,780,607,402,508,100,334,816,761,826,826
801,848,660,157,726,808,725,804,509,929,302,932,490,799,825,825
699,594,751,918,535,518,604,588,91,350,268,50,470,116,824,824
376,871,364,890,358,893,297,822,809,425,603,86,32,123,823,823
453,122,458,363,213,67,514,305,750,605,548,457,863,939,822,822
288,30,123,256,103,23,243,43,715,823,699,557,937,540,821,821
747,471,374,587,776,561,743,427,222,260,674,219,472,629,820,820
340,891,451,725,358,839,363,830,807,599,558,247,675,653,819,819
929,273,894,113,929,291,918,277,172,940,18,919,43,810,817,817
6,706,487,512,1,624,57,775,186,871,374,782,763,397,787,787
882,315,838,613,793,214,838,270,459,348,98,506,96,762,786,786
642,500,357,436,773,703,748,554,759,512,723,442,34,610,785,785
293,283,312,319,319,621,204,431,582,57,697,527,830,357,754,754
637,93,354,559,401,90,673,84,937,722,661,628,501,733,753,753
178,364,32,334,392,632,190,400,255,687,903,383,31,484,752,752
152,464,658,885,81,381,157,310,472,328,237,22,274,391,751,751
186,416,34,361,272,363,107,451,822,710,948,599,956,645,750,750
914,864,887,230,909,900,885,810,410,2,115,712,736,782,749,749
345,39,495,177,157,82,257,56,539,596,331,460,355,749,748,748
526,645,417,796,414,585,125,255,23,361,465,86,4,510,747,747
73,534,628,191,50,322,199,531,326,664,298,571,695,763,746,746
900,805,935,754,888,804,905,710,78,458,68,488,717,745,745,745
548,217,539,700,528,213,681,348,74,173,379,217,597,723,744,744
405,815,568,941,371,787,588,808,777,401,422,37,774,169,743,743
418,786,457,426,568,803,662,932,128,77,612,733,720,98,742,742
509,595,279,734,525,598,345,492,46,96,670,247,560,341,741,741
725,959,399,947,835,954,417,879,26,397,445,60,736,130,740,740
964,739,961,68,960,664,963,765,168,82,15,803,9,739,739,739
926,958,950,596,964,839,947,875,299,92,14,364,26,737,738,738
261,828,74,721,330,865,393,936,836,899,916,809,618,1,737,737
887,934,736,635,877,936,852,902,424,42,227,591,624,676,736,736
607,366,433,627,391,377,617,317,451,414,550,304,803,816,735,735
758,462,879,774,493,355,821,276,493,413,165,94,727,133,734,734
642,666,830,820,771,691,456,644,480,618,101,276,93,45,733,733
266,188,327,93,493,128,399,279,212,900,848,836,540,613,732,732
909,810,939,576,899,806,829,820,349,241,35,344,45,127,731,731
33,103,31,73,137,54,80,74,849,899,925,870,855,820,730,730
848,922,589,750,856,920,708,857,381,486,433,164,132,7,729,729
42,187,546,673,19,162,93,131,375,530,395,209,716,643,728,728
64,49,172,146,67,40,101,145,938,318,884,834,942,897,755,755
365,785,355,405,176,559,155,764,62,692,500,340,808,731,756,756
532,718,682,791,356,724,540,635,300,108,254,143,718,100,757,757
919,937,935,703,939,890,651,882,403,187,53,293,387,570,772,772
545,767,425,831,795,894,619,863,111,122,598,254,727,192,784,784
124,830,74,689,146,791,558,943,238,743,825,405,714,14,783,783
848,769,907,622,694,739,814,577,378,633,76,346,172,686,782,782
817,835,672,686,835,849,833,940,742,799,406,601,645,747,781,781
610,156,798,487,494,54,661,199,512,103,189,765,152,811,780,780
499,182,711,622,281,117,527,240,76,355,272,227,426,793,779,779
498,1,465,107,266,9,452,29,228,808,509,908,427,948,778,778
408,197,109,644,230,240,480,144,938,620,841,300,916,589,777,777
492,614,595,383,671,795,436,608,38,804,342,687,599,82,776,776
706,637,850,590,411,588,395,747,330,168,43,424,647,766,775,775
526,43,738,109,601,160,598,78,566,825,229,835,169,828,774,774
513,456,640,478,496,582,324,401,292,172,309,629,188,259,773,773
938,773,957,371,964,607,965,955,265,836,10,685,17,771,771,771
233,929,529,477,173,931,243,884,573,536,424,266,769,159,758,758
935,941,904,180,951,945,709,809,202,531,37,746,598,585,770,770
549,688,516,927,634,762,534,670,538,373,359,110,87,161,769,769
889,194,828,43,871,287,874,101,150,206,87,821,197,697,768,768
773,233,935,178,753,418,744,393,354,895,41,765,39,590,767,767
685,549,534,655,736,501,598,232,721,537,544,336,682,92,766,766
34,563,351,718,154,765,111,449,719,458,519,187,755,90,765,765
182,55,177,415,400,58,289,57,884,15,881,378,821,934,764,764
885,321,773,335,885,325,909,539,464,729,146,476,10,756,763,763
658,49,741,577,476,22,771,77,634,443,343,761,589,823,762,762
542,600,635,925,619,562,621,564,759,394,419,32,458,355,761,761
505,931,237,809,519,931,252,819,776,545,766,150,750,121,760,760
585,317,682,217,502,537,436,430,660,11,245,613,123,128,759,759
165,471,258,569,410,767,853,910,932,592,830,264,111,113,845,845
965,935,957,673,959,556,942,556,135,671,10,185,102,846,846,846
896,380,847,161,871,320,884,32,75,162,132,765,46,732,847,847
67,19,416,74,44,64,164,13,602,123,581,831,653,745,907,907
3,209,17,362,127,119,4,170,434,888,897,758,922,790,934,934
400,520,339,29,569,726,408,719,243,933,564,914,789,264,933,933
452,114,220,91,339,224,601,286,894,18,812,925,856,116,932,932
578,327,807,524,461,305,449,21,427,109,102,438,121,655,931,931
6,174,361,340,4,277,137,745,806,799,566,696,649,464,930,930
48,911,796,937,24,907,284,960,13,687,115,349,926,666,929,929
180,631,536,237,212,588,540,773,679,161,459,943,640,170,928,928
556,677,543,103,613,628,462,710,575,887,396,873,204,757,927,927
856,734,780,46,914,885,826,755,538,925,207,929,110,553,926,926
254,141,243,220,265,88,233,93,744,743,630,527,579,825,925,925
827,420,798,461,801,463,800,413,465,647,188,471,558,737,924,924
5,405,624,871,10,152,32,335,342,530,318,261,211,704,923,923
961,671,749,199,955,918,961,951,663,956,451,949,147,925,921,921
49,45,114,190,67,22,101,109,186,79,835,780,845,962,908,908
119,343,26,703,461,371,155,403,141,606,950,377,600,676,920,920
321,805,337,759,419,780,797,654,795,304,475,49,914,536,919,919
393,586,618,864,349,548,544,633,170,417,432,142,662,371,918,918
80,93,655,206,31,53,202,202,376,664,239,490,843,786,917,917
842,963,714,884,847,939,434,95,553,304,198,3,916,516,916,916
112,447,797,849,50,183,64,332,638,132,206,324,418,735,915,915
405,487,866,163,429,458,487,246,378,11,56,725,899,914,914,914
834,416,825,930,792,437,875,623,50,345,86,125,125,859,913,913
722,775,410,961,825,862,777,643,434,369,735,39,749,80,912,912
249,927,344,882,172,936,92,818,618,219,612,124,836,44,911,911
150,743,256,408,342,690,261,703,481,797,841,636,108,693,910,910
841,155,659,209,862,369,732,127,782,732,411,566,150,734,909,909
561,659,643,959,635,695,575,564,275,301,269,63,782,34,935,935
726,689,912,428,544,622,636,649,300,728,51,647,108,799,922,922
21,533,164,769,59,444,53,398,121,443,730,97,935,610,936,936
957,914,929,296,950,826,957,864,343,842,25,663,142,934,952,952
361,245,610,272,305,320,382,324,674,866,447,818,98,940,964,964
297,501,616,522,102,486,324,551,711,79,330,323,676,557,963,963
442,490,442,861,480,404,518,425,92,148,602,166,807,419,962,962
910,778,885,940,915,752,898,713,555,155,161,11,706,516,961,961
273,453,652,896,161,203,177,469,655,390,287,102,286,468,960,960
359,539,563,79,295,214,519,573,14,356,523,834,675,874,959,959
879,134,790,461,893,187,872,244,524,183,159,380,151,903,958,958
881,669,865,386,880,748,897,644,543,639,165,507,79,549,957,957
392,109,236,318,439,139,303,104,902,403,642,580,594,563,956,956
890,755,906,817,864,766,892,681,550,125,158,112,104,598,955,955
892,610,901,783,864,525,900,543,273,421,174,256,108,589,954,954
925,877,723,804,924,887,911,767,648,371,241,127,96,855,953,953
355,407,255,421,581,702,228,391,961,700,678,402,84,74,951,951
636,935,556,864,565,934,572,947,340,471,538,431,891,100,938,938
363,147,244,458,451,453,330,100,157,361,802,640,322,496,950,950
861,431,724,354,806,445,906,507,523,625,233,467,103,854,949,949
540,338,729,411,523,305,623,409,586,220,256,495,291,395,948,948
187,372,552,501,142,334,203,366,445,784,550,618,548,490,947,947
369,956,495,951,377,959,680,927,794,29,550,23,936,562,946,946
810,205,898,258,832,319,731,318,281,591,51,600,93,620,945,945
694,33,861,401,610,49,638,54,416,30,108,448,589,943,944,944
375,693,533,779,423,738,409,670,738,411,519,76,104,19,943,943
349,135,407,513,229,143,435,198,819,628,532,386,462,723,942,942
705,416,876,932,408,244,638,366,41,408,34,17,680,625,941,941
89,59,145,24,159,37,88,135,137,922,893,838,796,870,940,940
564,306,501,509,407,287,548,434,742,461,465,453,629,619,939,939
174,884,361,651,246,873,172,880,88,493,612,278,868,160,937,937
873,827,929,623,869,819,690,872,350,924,46,784,681,629,906,906
282,179,249,168,498,191,474,246,889,251,759,816,428,658,877,877
357,863,73,389,293,801,364,929,944,922,893,847,859,6,905,905
201,570,162,891,419,543,179,400,867,554,894,117,577,525,874,874
659,654,444,349,780,492,541,616,177,558,587,414,101,626,873,873
941,772,920,739,959,829,946,612,353,432,62,158,834,898,872,872
104,781,690,761,120,749,21,326,560,315,155,63,789,412,871,871
355,448,206,728,406,632,386,345,872,625,856,449,752,740,870,870
7,8,315,125,5,4,4,9,829,868,782,845,927,965,869,869
204,664,89,435,343,603,121,620,864,477,885,354,624,349,868,868
905,805,941,55,904,781,817,268,412,956,76,889,88,793,867,867
16,35,91,663,93,165,29,35,405,615,864,212,762,420,866,866
373,722,284,711,296,677,435,711,625,187,709,194,808,84,865,865
76,363,23,93,165,255,128,541,236,389,923,825,961,858,864,864
585,930,793,729,436,936,596,885,357,575,115,266,285,669,863,863
792,904,640,674,685,870,885,931,128,113,282,609,679,97,861,861
248,46,74,61,281,13,213,68,314,936,903,893,773,912,848,848
93,199,89,641,200,231,37,138,557,326,694,168,432,843,860,860
184,119,515,540,335,153,221,186,855,783,611,649,616,701,859,859
677,648,741,891,750,672,693,663,470,274,228,128,94,582,858,858
859,204,887,406,764,125,898,453,62,22,112,480,126,804,857,857
29,156,354,4,27,156,4,168,877,879,619,957,734,799,856,856
416,379,248,488,527,481,502,387,943,654,680,482,442,680,855,855
677,858,726,284,588,794,577,852,551,839,212,675,616,95,854,854
61,450,12,330,147,83,92,473,219,735,955,425,826,920,853,853
446,391,334,453,355,325,663,514,727,672,495,585,641,759,852,852
710,276,172,286,577,172,744,291,20,139,789,486,629,727,851,851
960,850,950,464,951,443,948,516,210,776,6,510,89,850,850,850
879,368,628,235,871,206,932,294,240,699,393,599,40,770,849,849
876,62,940,446,886,137,866,118,193,735,58,657,137,875,875,875
43,180,3,816,247,243,74,383,909,780,958,748,889,614,862,862
894,626,646,690,882,643,932,571,62,581,366,280,609,766,876,876
212,789,455,244,290,777,650,898,617,735,459,698,778,23,892,892
304,465,610,954,211,394,343,495,94,168,485,37,862,290,904,904
687,213,204,73,703,208,769,487,905,607,814,929,634,789,903,903
170,655,767,767,134,616,675,787,31,312,176,57,542,857,902,902
788,158,676,512,801,286,784,218,530,654,344,388,503,822,901,901
663,818,570,312,696,845,674,907,578,861,376,688,854,459,900,900
713,843,489,174,827,843,442,656,95,639,647,788,474,348,899,899
733,782,632,96,603,552,840,502,76,225,403,812,472,639,898,898
155,330,276,356,268,440,126,282,948,634,800,366,526,673,897,897
778,702,799,49,851,711,792,761,502,575,229,952,441,546,896,896
729,903,670,186,707,904,210,780,509,693,215,594,858,187,895,895
96,272,154,602,281,508,49,300,960,853,886,673,541,330,894,894
208,786,450,246,295,773,651,896,516,835,460,700,776,8,893,893
688,900,519,451,856,924,758,930,629,879,440,798,421,45,891,891
466,246,640,410,633,455,530,229,798,145,521,558,571,529,878,878
674,910,475,618,658,880,511,891,572,148,463,302,406,33,890,890
928,677,946,806,965,588,882,430,37,500,16,186,494,885,889,889
459,32,553,241,409,186,402,72,534,73,394,547,524,563,888,888
449,117,640,403,163,56,576,138,613,751,272,627,512,855,887,887
456,952,119,928,499,958,656,965,179,553,864,329,876,54,886,886
795,565,238,923,848,505,763,608,920,465,840,20,480,427,885,885
680,84,880,377,397,105,755,283,256,160,33,639,290,873,884,884
889,517,812,734,872,597,872,634,524,401,107,363,349,560,883,883
288,527,599,918,146,334,428,506,515,366,509,63,594,387,882,882
180,127,317,438,255,141,252,228,175,730,640,633,454,587,881,881
444,427,540,945,329,328,669,530,215,40,573,4,481,396,880,880
585,151,664,330,629,182,802,170,544,543,209,626,847,388,879,879
137,778,139,665,202,791,109,776,31,276,698,753,648,342,727,727
774,515,831,592,889,675,754,579,483,538,150,537,18,453,726,726
319,785,119,644,467,873,227,800,828,869,810,757,511,208,725,725
826,625,921,174,715,544,848,827,439,854,74,678,425,565,724,724
697,360,870,487,764,405,531,301,6,377,79,448,335,558,572,572
942,743,916,755,959,781,927,524,346,19,54,111,560,718,571,571
891,402,820,132,893,451,903,440,409,721,115,732,513,557,570,570
784,323,608,214,756,288,824,176,633,554,353,550,401,605,569,569
405,792,526,600,244,626,576,903,81,826,571,623,477,74,568,568
311,486,287,965,380,501,421,466,889,360,806,48,545,396,567,567
49,216,194,840,123,309,36,166,116,408,884,88,908,478,566,566
657,213,610,12,729,271,597,593,466,919,297,929,344,912,565,565
922,809,766,348,932,851,940,785,417,630,213,400,478,557,564,564
233,85,330,90,384,498,143,28,741,307,702,875,530,529,563,563
320,538,409,935,355,550,361,571,2,358,437,32,805,637,562,562
265,57,597,379,343,204,248,72,504,730,397,471,346,454,561,561
695,872,287,418,662,793,726,753,869,790,843,662,389,795,559,559
88,707,35,676,232,767,132,839,340,567,948,440,934,316,546,546
783,935,367,608,774,938,409,813,526,444,606,350,541,25,558,558
245,765,138,201,241,585,175,662,889,296,728,754,536,301,557,557
217,245,796,430,163,121,191,146,349,775,87,496,356,755,556,556
606,417,842,932,493,254,665,446,565,292,149,50,27,563,555,555
877,962,769,464,889,965,914,924,485,278,186,398,511,529,554,554
531,880,227,443,531,843,484,804,112,494,668,341,536,16,553,553
245,286,119,404,259,227,230,124,190,655,795,293,335,515,552,552
600,277,804,218,479,342,835,663,31,798,318,871,534,884,551,551
309,829,23,459,311,730,297,725,288,841,940,639,802,283,550,550
770,714,884,280,753,771,599,739,317,221,38,813,420,488,549,549
5,512,32,779,10,326,9,357,187,209,903,119,964,758,548,548
274,857,25,115,245,767,29,619,409,68,905,736,906,256,547,547
902,942,893,461,809,955,884,881,417,449,144,297,565,444,573,573
550,934,223,853,512,925,472,829,869,477,812,39,567,262,560,560
947,575,952,899,959,872,916,167,331,46,3,72,105,574,574,574
135,581,23,742,203,516,33,252,824,196,913,43,957,317,590,590
184,499,744,959,20,323,498,386,546,297,115,40,459,705,602,602
820,713,539,167,784,513,702,700,382,860,505,742,372,728,601,601
407,519,361,446,389,460,473,531,674,303,646,584,539,647,600,600
43,624,840,793,41,515,229,840,359,190,124,152,532,487,599,599
911,785,925,654,881,782,900,678,424,545,72,302,450,592,598,598
946,598,951,916,947,515,908,259,18,432,5,55,61,597,597,597
682,205,792,526,823,419,643,118,456,379,146,186,534,427,596,596
763,777,343,65,844,762,368,766,196,880,439,863,472,772,595,595
753,106,345,184,686,88,808,156,302,89,509,509,629,454,594,594
905,100,902,500,898,50,806,39,341,527,52,311,51,593,593,593
682,739,227,402,806,750,630,718,145,118,669,362,382,68,592,592
241,780,256,467,176,651,361,753,79,782,632,397,547,151,591,591
574,480,722,640,700,700,560,395,496,168,262,401,466,63,589,589
919,591,963,564,940,460,957,597,351,707,28,358,571,576,576,576
243,34,479,249,70,139,87,17,733,632,382,484,667,882,588,588
390,238,869,878,430,323,390,227,256,388,96,143,347,525,587,587
452,156,473,285,422,509,454,201,125,714,454,482,407,442,586,586
265,672,93,773,455,737,171,681,257,488,755,126,653,472,585,585
142,545,199,125,173,585,295,740,830,17,819,964,924,922,584,584
935,901,787,738,934,901,942,834,460,121,210,286,479,576,583,583
896,927,826,181,858,915,785,281,453,728,109,912,462,492,582,582
456,852,253,326,712,855,763,946,41,24,671,857,556,59,581,581
320,112,304,213,10,65,52,11,63,769,373,468,952,957,580,580
586,572,726,641,380,262,629,648,19,541,239,222,288,656,579,579
314,343,51,342,473,427,417,410,829,879,921,830,792,550,578,578
394,497,565,296,293,255,330,558,822,514,518,448,817,632,577,577
317,432,169,241,503,455,263,525,812,278,750,717,485,371,575,575
793,117,773,489,592,91,850,218,522,159,191,473,392,538,545,545
88,378,546,90,31,135,50,394,710,76,471,811,302,909,544,544
335,623,76,213,438,522,242,494,831,292,923,899,754,611,543,543
36,271,402,287,59,683,93,604,943,947,757,910,474,61,512,512
626,481,616,45,533,230,623,479,578,906,305,879,528,711,511,511
740,903,297,431,637,867,209,947,58,918,705,849,676,59,510,510
201,301,726,833,102,97,196,68,494,182,173,106,249,462,509,509
251,504,458,53,247,133,115,574,597,32,449,870,604,833,508,508
63,827,210,734,174,854,191,878,328,688,600,387,489,327,507,507
877,545,733,349,799,528,889,435,548,80,250,723,494,466,506,506
264,116,568,362,418,136,367,245,676,836,386,664,296,552,505,505
693,844,614,358,677,744,363,845,634,767,294,632,783,275,504,504
851,478,878,624,880,571,858,495,508,364,144,198,375,456,503,503
800,774,501,788,853,844,780,751,127,167,510,111,362,375,502,502
615,15,638,254,683,43,860,67,653,367,372,483,579,440,501,501
794,867,343,136,805,906,612,593,775,935,562,899,468,437,500,500
483,113,522,120,457,142,423,202,197,837,424,844,598,950,499,499
140,301,520,708,83,317,139,223,408,112,493,195,799,338,498,498
675,291,108,475,568,272,724,225,107,472,732,153,838,857,497,497
932,382,804,470,939,374,956,427,6,7,220,533,42,489,496,496
578,949,617,695,638,953,648,965,72,389,539,278,488,391,495,495
533,119,604,251,404,61,609,175,183,93,513,583,749,837,494,494
27,538,14,944,263,616,131,528,163,278,955,29,507,458,493,493
918,457,952,527,916,447,940,831,105,694,60,509,43,492,492,492
38,640,255,338,106,516,27,749,127,796,869,689,701,249,491,491
938,492,952,408,957,691,923,705,250,826,1,518,48,490,490,490
188,392,10,539,314,402,255,409,879,739,956,477,748,207,489,489
413,499,256,888,441,661,448,522,833,788,786,561,47,227,488,488
672,652,425,523,750,649,431,614,617,685,561,426,395,528,487,487
204,352,36,412,310,367,172,372,912,689,920,511,855,482,486,486
487,235,867,530,428,307,908,799,81,600,142,775,459,504,513,513
270,266,593,264,230,118,386,295,654,256,430,733,377,746,514,514
612,314,615,579,698,474,535,174,624,374,415,231,488,387,515,515
838,705,837,488,756,719,799,782,424,440,82,562,418,656,530,530
922,815,717,490,872,789,926,815,596,764,238,595,417,502,542,542
52,162,276,300,13,55,77,143,788,289,640,786,612,902,541,541
428,527,785,717,412,512,597,471,397,541,175,369,472,475,540,540
859,453,891,653,890,504,887,520,439,542,140,247,51,560,539,539
848,807,921,493,818,796,633,800,299,73,31,784,482,525,538,538
119,123,129,542,60,78,51,74,878,582,724,379,962,684,537,537
773,108,690,123,474,64,764,69,594,224,276,754,452,938,536,536
516,573,334,356,509,220,523,638,935,732,711,397,348,585,535,535
135,8,581,120,120,90,101,17,780,933,489,904,655,792,534,534
211,867,201,390,301,885,265,901,875,612,718,738,635,343,533,533
951,747,932,192,934,718,908,745,173,779,22,720,633,531,532,532
125,380,2,346,433,394,112,405,85,189,965,606,863,454,531,531
1,226,107,421,33,102,37,200,144,272,794,369,876,856,529,529
410,288,184,430,474,238,560,244,75,295,774,504,448,429,516,516
536,19,101,71,478,67,570,77,918,35,847,799,793,741,528,528
247,197,233,23,287,227,193,299,894,403,704,827,436,658,527,527
222,475,439,728,86,214,312,48,213,489,449,65,893,728,526,526
802,12,855,225,761,20,767,20,534,702,184,507,464,954,525,525
964,909,870,917,965,906,961,885,357,384,228,177,41,516,524,524
279,402,403,454,224,432,374,421,187,555,608,327,730,570,523,523
111,476,442,330,56,286,213,513,765,717,507,746,480,285,522,522
531,27,82,23,586,101,493,57,924,522,803,873,687,899,521,521
912,659,730,223,908,642,925,552,452,704,139,720,192,514,520,520
331,434,387,28,620,605,465,715,770,824,608,916,371,405,519,519
330,372,28,598,525,569,346,338,647,324,903,289,553,288,518,518
774,831,658,823,833,900,755,755,578,325,277,94,335,368,517,517
129,442,304,837,63,167,15,49,83,128,450,155,927,824,603,603
82,471,393,616,53,139,68,395,905,723,627,379,653,852,485,485
578,83,642,277,393,35,665,197,403,639,284,359,375,677,604,604
257,733,416,154,155,531,397,764,958,931,666,876,684,857,606,606
777,836,656,821,834,901,753,757,472,326,279,87,340,266,693,693
963,694,961,123,954,839,963,698,161,927,14,835,36,692,692,692
908,669,945,306,865,557,858,416,372,41,76,606,312,656,691,691
278,584,210,881,330,536,230,606,166,500,798,145,906,312,690,690
554,394,704,800,190,164,533,454,561,323,289,25,561,422,689,689
498,919,614,857,479,914,693,837,284,195,511,29,688,365,688,688
662,301,826,4,705,283,658,219,460,960,180,953,39,965,687,687
96,643,519,484,147,547,79,570,11,824,385,619,534,367,686,686
472,423,369,315,550,516,375,440,784,569,542,557,494,527,685,685
614,361,571,811,644,569,634,381,434,111,400,78,334,391,684,684
628,391,666,701,397,435,690,401,56,490,304,238,641,581,683,683
909,422,864,181,914,448,906,73,447,936,130,879,38,634,682,682
303,766,82,269,151,610,76,738,946,960,877,935,831,502,680,680
539,805,358,594,749,865,567,902,814,716,656,591,526,317,667,667
13,266,158,74,100,68,41,362,800,39,868,860,893,926,679,679
86,89,73,128,167,59,138,148,122,768,845,617,894,939,678,678
786,707,404,775,781,728,865,642,54,360,472,82,345,649,677,677
790,640,513,495,818,728,829,600,232,597,545,339,685,373,676,676
72,206,546,409,99,208,80,262,765,714,500,546,241,569,675,675
238,827,531,169,234,703,262,744,289,39,432,759,443,187,674,674
836,512,912,554,964,731,426,732,15,452,61,290,662,667,673,673
251,10,302,77,692,317,149,17,690,844,681,906,504,668,672,672
84,603,50,783,168,546,66,466,777,18,839,36,541,496,671,671
759,775,340,60,848,759,365,773,569,903,440,865,447,773,670,670
581,755,719,411,649,721,586,717,636,186,247,655,455,581,669,669
