0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,4,336,107,5,1,4,4,35,606,291,565,669,670,635,635
17,1,210,59,23,5,15,4,96,13,413,613,620,666,634,634
391,55,315,39,331,29,430,24,488,10,380,549,505,626,633,633
306,30,362,36,294,14,385,35,82,66,305,541,421,650,650,650
336,28,329,308,332,36,436,18,193,472,412,457,570,615,651,651
502,2,635,165,173,3,469,6,323,538,25,401,285,627,652,652
264,19,412,266,208,16,360,20,218,34,308,410,530,594,662,662
121,218,30,280,64,89,130,144,82,476,599,204,667,384,669,669
464,180,315,298,492,194,554,148,184,505,430,327,419,466,668,668
107,164,148,283,268,174,82,111,152,276,571,306,626,548,667,667
462,86,537,664,116,31,582,151,368,243,67,12,655,418,666,666
265,317,47,641,161,259,135,71,202,157,459,6,668,589,665,665
49,589,633,144,15,509,21,175,267,590,29,455,605,377,664,664
2,116,343,103,11,4,23,249,164,174,219,408,654,668,663,663
243,451,76,113,116,92,170,534,611,569,569,459,664,585,661,661
32,288,98,75,1,3,16,350,54,29,335,397,667,667,653,653
261,108,529,336,22,22,316,44,320,157,60,216,174,620,660,660
232,198,259,250,294,191,99,27,578,11,364,267,556,494,659,659
494,214,541,232,360,166,538,116,421,76,123,244,548,480,658,658
548,189,523,468,253,97,523,10,262,235,51,11,669,661,657,657
48,322,240,560,46,239,58,216,627,315,473,16,497,521,656,656
71,561,151,48,4,198,4,351,41,37,320,469,670,315,655,655
278,547,165,73,51,409,81,317,120,554,325,527,589,453,654,654
2,423,224,53,4,84,2,188,555,531,306,502,549,662,632,632
1,446,115,94,1,118,1,234,79,581,538,514,670,659,631,631
12,424,220,53,26,188,97,304,68,12,354,564,585,655,630,630
459,513,533,59,334,380,453,397,367,483,87,567,537,662,629,629
64,321,606,52,41,136,93,147,218,585,53,536,560,664,607,607
2,429,464,46,2,73,2,256,453,40,181,515,649,662,606,606
28,367,374,81,70,329,23,192,93,38,232,364,506,269,605,605
3,391,498,136,2,101,50,222,224,228,178,306,577,278,604,604
310,483,627,139,333,414,320,315,268,525,22,345,373,578,603,603
345,304,543,443,153,82,254,112,40,51,69,132,556,213,602,602
99,6,611,419,6,4,112,4,242,242,25,7,278,618,601,601
39,135,47,417,88,135,71,84,640,140,600,161,623,573,600,600
26,72,345,455,10,37,37,17,72,89,227,141,660,657,599,599
668,191,640,457,669,177,666,74,380,143,49,120,6,586,598,598
383,224,580,455,349,265,419,198,207,391,86,181,5,322,597,597
550,269,616,461,554,353,508,177,8,78,54,167,4,282,596,596
274,46,406,203,5,101,173,21,233,439,189,295,656,562,595,595
2,36,55,153,22,189,4,35,1,77,573,384,244,308,594,594
369,64,338,134,203,130,71,4,227,244,206,278,327,516,593,593
12,455,22,14,20,178,17,498,106,280,606,541,632,639,592,592
314,288,231,178,330,288,334,282,487,612,362,460,460,413,591,591
355,309,439,207,424,318,252,150,115,434,158,361,454,648,608,608
213,52,329,291,200,46,124,40,218,275,324,280,594,633,590,590
239,47,421,232,126,42,64,11,11,80,151,285,404,572,609,609
82,47,88,297,45,34,33,11,135,187,401,260,583,645,611,611
278,63,476,328,113,50,347,47,440,46,147,253,416,540,628,628
53,302,41,64,47,124,39,334,583,670,580,655,669,594,627,627
123,303,9,239,252,88,60,283,567,304,655,357,632,606,626,626
211,321,216,136,34,49,39,257,603,322,337,296,508,644,625,625
192,291,345,214,123,38,141,304,512,308,350,323,621,617,624,624
81,305,217,168,114,89,72,303,556,221,399,282,288,595,623,623
482,360,594,227,375,161,466,410,204,187,69,341,310,527,622,622
195,108,506,46,140,79,65,20,476,109,259,612,425,604,621,621
51,205,297,51,23,3,11,122,432,24,259,541,645,670,620,620
335,40,369,276,195,29,198,8,266,536,233,439,594,553,619,619
47,91,129,291,17,11,47,111,225,542,420,470,627,583,618,618
214,19,153,25,222,11,169,24,460,414,355,601,472,667,617,617
265,148,526,3,24,19,65,43,170,670,223,665,554,670,616,616
46,6,635,312,5,2,17,3,8,273,8,59,630,665,615,615
197,49,443,10,137,124,83,28,375,621,135,576,155,617,614,614
32,18,117,24,42,23,9,8,88,49,427,567,552,651,613,613
40,27,75,42,50,23,88,46,225,637,499,592,541,668,612,612
328,195,294,217,43,195,135,70,73,383,198,139,649,519,547,547
35,406,548,469,20,237,15,122,343,145,38,72,621,373,505,505
529,165,249,448,315,101,524,146,498,470,452,182,670,581,504,504
18,3,636,247,3,8,14,5,236,174,7,135,576,667,503,503
542,47,577,344,220,22,580,39,298,349,52,71,646,656,397,397
32,134,370,328,19,54,9,49,416,228,206,152,627,250,396,396
472,214,356,298,375,290,178,120,199,96,247,161,581,330,395,395
306,213,448,310,266,333,189,161,408,373,187,184,362,182,394,394
207,226,600,331,224,338,127,163,309,281,70,191,370,275,393,393
144,200,239,297,201,287,156,159,488,328,271,128,573,356,392,392
20,9,399,22,13,6,12,9,156,504,237,563,323,668,391,391
196,14,572,61,102,5,103,8,191,594,96,557,550,652,390,390
511,6,403,9,148,7,435,5,157,565,164,478,552,321,389,389
211,5,475,29,36,4,145,6,148,573,117,481,473,668,388,388
288,5,441,104,305,7,27,8,320,453,119,528,470,666,387,387
310,14,462,122,393,9,49,8,7,26,175,574,16,298,386,386
210,259,240,412,290,343,308,219,589,344,463,242,291,260,385,385
24,125,263,307,9,43,1,29,206,44,310,162,657,593,384,384
68,108,548,374,29,21,23,29,27,68,86,161,448,526,383,383
462,38,456,358,166,25,400,12,336,402,191,144,660,572,382,382
391,182,421,421,425,150,41,85,326,389,136,152,294,466,381,381
135,304,474,252,86,83,37,5,185,304,175,172,614,616,398,398
601,398,610,232,571,348,396,22,277,123,24,254,305,386,380,380
4,207,147,363,3,16,1,98,335,402,224,158,656,668,399,399
61,287,205,480,27,150,102,251,585,219,400,161,670,623,401,401
117,421,31,522,147,342,100,364,623,206,599,141,596,330,418,418
213,277,522,476,72,86,422,212,405,205,98,122,612,573,417,417
102,191,41,501,18,8,27,8,498,379,439,34,665,643,416,416
212,438,474,503,154,340,163,319,435,90,182,102,532,480,415,415
36,162,179,493,50,159,16,56,214,365,429,112,577,359,414,414
218,382,289,502,175,278,173,294,510,302,318,132,495,545,413,413
218,342,126,597,197,220,82,170,109,351,556,62,591,584,412,412
50,154,350,566,26,74,157,71,259,295,217,19,628,534,411,411
437,285,379,620,455,213,531,290,620,370,427,75,443,544,410,410
67,58,630,494,4,9,31,12,303,166,7,55,657,657,409,409
2,11,81,2,5,1,4,2,94,29,580,572,668,669,408,408
2,9,83,4,1,4,10,4,120,650,576,612,624,668,407,407
232,25,132,6,82,38,196,30,64,23,427,608,539,654,406,406
111,361,468,512,67,231,107,333,383,274,77,24,456,303,405,405
31,295,477,547,17,63,48,172,472,294,173,29,488,621,404,404
1,271,172,552,15,143,14,247,182,376,478,69,663,578,403,403
123,343,182,557,106,321,56,233,461,62,400,19,500,438,402,402
13,262,125,552,47,242,113,295,519,289,425,70,507,448,400,400
37,155,538,540,20,32,2,12,330,67,45,10,467,630,378,378
100,254,284,550,55,206,75,51,165,310,326,23,508,551,358,358
669,377,670,514,670,315,670,358,270,118,1,67,338,377,377,377
454,309,643,530,226,152,387,166,362,45,17,65,486,410,355,355
67,48,497,139,27,18,124,45,194,466,77,351,544,649,354,354
4,10,95,120,11,4,2,1,337,47,395,345,661,665,353,353
279,75,474,98,297,55,159,44,212,339,188,400,115,635,352,352
63,33,143,105,14,11,14,13,104,364,348,235,636,658,351,351
253,16,540,104,102,4,317,33,10,303,63,324,241,656,350,350
126,117,46,201,120,62,88,19,103,541,596,335,659,588,349,349
7,449,126,481,16,426,9,381,104,348,373,80,662,368,348,348
298,229,243,203,330,250,350,169,577,588,367,588,263,595,347,347
544,636,409,340,572,639,42,303,33,588,267,535,302,159,346,346
352,527,547,207,23,336,8,8,350,569,53,466,497,502,345,345
35,534,365,399,18,507,36,446,432,188,185,485,564,191,344,344
618,644,291,346,570,640,100,530,480,587,344,529,303,230,343,343
651,590,550,386,654,595,39,8,356,612,112,478,304,333,342,342
7,594,470,439,2,517,25,474,29,33,127,547,486,417,341,341
94,389,222,407,29,347,13,287,558,140,342,166,660,371,340,340
147,486,117,636,239,501,112,384,556,430,506,221,279,291,339,339
342,428,436,640,301,430,350,335,40,437,225,169,289,351,356,356
118,387,276,64,243,194,3,262,592,215,488,570,198,633,338,338
191,332,243,52,43,67,170,161,164,337,315,641,653,670,357,357
456,649,416,218,481,645,531,658,335,394,219,166,370,243,359,359
1,2,467,162,3,2,3,1,335,239,36,2,669,670,376,376
271,61,291,105,246,120,316,178,145,28,356,403,530,163,375,375
291,177,499,146,17,207,143,236,341,478,138,474,576,418,374,374
489,228,532,106,403,267,396,159,435,332,124,594,282,538,373,373
61,82,296,548,9,32,68,33,86,255,308,30,654,401,372,372
15,213,264,580,15,302,15,108,316,334,332,65,640,306,371,371
369,569,340,646,165,446,126,352,545,206,285,3,639,644,370,370
172,393,419,650,51,76,112,28,511,222,195,3,632,669,369,369
174,621,30,530,275,636,58,544,91,373,603,22,355,31,368,368
542,664,520,536,533,663,308,584,377,237,69,16,362,216,367,367
133,90,447,209,118,339,23,12,294,435,163,438,27,540,366,366
7,21,298,211,14,59,1,6,394,450,273,364,644,593,365,365
191,381,481,339,45,375,114,255,300,418,122,299,148,155,364,364
275,242,574,492,23,81,342,21,408,279,105,64,659,230,363,363
535,215,508,523,394,166,565,22,156,181,123,13,598,419,362,362
387,536,128,360,252,518,430,447,127,417,507,230,647,196,361,361
106,590,219,572,29,594,17,562,80,223,321,174,354,164,360,360
61,646,416,599,68,646,59,612,582,439,337,205,415,163,419,419
5,574,346,593,8,573,370,668,3,418,336,250,437,116,379,379
4,566,429,611,18,614,663,670,481,188,169,249,476,118,420,420
425,366,575,28,178,204,254,60,353,395,109,632,386,615,463,463
172,204,511,491,45,97,175,238,160,510,189,421,669,491,481,481
272,122,359,8,326,32,317,189,390,593,268,638,176,667,480,480
19,94,233,21,6,11,18,86,240,664,504,643,620,669,479,479
43,65,315,7,5,4,1,13,416,657,221,631,663,666,478,478
542,628,271,372,523,628,184,579,628,90,527,159,367,112,477,477
224,156,298,141,124,45,11,93,165,447,211,268,661,543,476,476
335,174,297,354,354,186,268,62,8,570,361,446,225,428,475,475
6,547,207,556,6,348,2,376,485,177,217,2,660,443,474,474
623,1,484,140,562,3,490,3,219,23,106,307,580,668,473,473
628,333,460,65,631,263,18,3,266,131,72,384,429,441,472,472
625,488,515,197,586,420,498,145,422,587,104,444,445,468,471,471
434,3,606,84,4,2,510,16,125,593,17,601,417,670,470,470
303,177,197,292,83,137,112,69,9,151,326,132,438,520,469,469
28,191,96,222,11,39,5,95,188,267,557,346,666,513,468,468
180,261,285,221,188,215,84,116,467,544,267,376,259,291,467,467
102,2,503,107,2,3,141,6,280,99,46,249,611,657,466,466
413,195,626,163,166,106,239,63,132,480,19,265,449,629,465,465
424,177,664,156,119,25,195,41,187,334,1,245,452,555,482,482
155,262,391,166,117,241,12,141,149,529,188,348,561,388,464,464
562,332,375,171,590,411,287,298,60,180,244,380,146,250,483,483
129,9,500,98,16,10,186,12,250,321,52,254,537,662,485,485
375,137,626,147,190,101,168,26,17,33,18,270,429,628,502,502
92,3,82,6,3,4,10,3,102,263,488,555,666,670,501,501
383,20,527,11,128,42,415,17,296,135,23,591,316,663,500,500
607,66,660,129,434,34,527,18,182,527,12,397,151,653,499,499
465,70,613,78,163,47,311,36,247,12,23,361,403,665,498,498
502,71,392,75,391,121,378,34,346,95,142,471,437,312,497,497
506,22,659,121,156,8,468,3,238,477,14,361,169,664,496,496
466,69,626,82,166,52,306,33,240,473,27,349,402,667,495,495
2,22,101,77,1,3,1,7,545,66,453,418,669,667,494,494
88,77,36,14,65,43,31,21,182,221,615,655,663,659,493,493
25,25,154,19,30,60,8,12,570,669,401,657,403,657,492,492
18,629,72,570,18,619,12,278,132,132,238,1,654,250,491,491
144,280,68,155,105,189,33,123,173,64,608,464,630,463,490,490
367,56,356,119,218,84,338,41,401,617,228,633,397,619,489,489
53,36,49,212,37,18,68,2,144,186,598,615,655,656,488,488
54,396,31,564,47,236,28,197,192,410,600,134,583,410,487,487
162,454,38,399,143,372,13,131,560,76,315,111,525,255,486,486
132,585,58,189,90,504,39,544,494,306,604,275,586,384,484,484
15,34,55,318,9,31,14,23,175,115,599,291,655,636,462,462
103,511,51,277,58,393,12,368,558,608,433,503,488,308,442,442
6,514,58,347,21,373,2,444,622,193,441,512,669,529,461,461
18,509,39,255,65,483,15,475,165,201,445,523,565,234,439,439
36,438,94,514,123,486,24,213,462,353,522,8,486,380,438,438
22,337,81,565,45,204,4,150,442,250,530,5,627,435,437,437
7,188,30,136,9,52,14,67,306,36,592,359,661,625,436,436
378,168,561,188,238,98,135,41,340,48,72,313,388,202,435,435
28,91,31,226,46,60,38,51,63,440,601,290,662,438,434,434
543,17,315,146,325,46,582,21,106,455,201,282,653,344,433,433
327,141,136,254,331,79,228,36,561,468,432,229,492,388,432,432
426,66,565,192,437,56,289,5,19,105,94,233,117,652,431,431
264,192,628,545,67,72,286,97,187,250,16,15,558,364,430,430
376,191,633,593,95,70,381,98,295,185,16,14,582,362,429,429
60,127,449,263,28,61,11,14,156,452,176,272,554,573,428,428
258,88,288,155,67,16,135,43,340,554,352,561,481,582,427,427
14,1,154,75,1,2,3,3,411,202,321,532,670,668,426,426
2,27,380,22,6,9,5,34,456,584,209,560,632,664,425,425
569,10,663,112,409,13,540,24,104,118,12,529,394,658,424,424
162,15,521,97,15,4,206,2,349,541,85,545,382,652,423,423
570,173,581,267,51,14,285,2,263,442,91,161,454,637,440,440
8,170,34,370,25,10,7,91,56,304,599,354,662,660,422,422
571,214,535,287,501,176,511,77,67,415,148,360,434,642,441,441
379,175,589,219,257,120,314,154,272,110,84,445,378,206,443,443
155,291,387,357,128,193,174,93,523,250,247,280,419,557,460,460
527,376,217,290,335,178,333,46,71,399,436,217,654,555,459,459
602,393,619,266,574,349,403,27,269,347,22,248,327,444,458,458
535,439,415,274,563,407,530,225,6,277,139,255,328,378,457,457
155,300,341,228,47,290,131,206,419,345,344,305,516,614,456,456
6,184,183,258,1,124,2,159,166,442,399,273,664,572,455,455
358,336,500,275,326,479,192,272,445,499,202,316,277,355,454,454
173,220,499,260,39,136,167,168,426,490,168,269,373,443,453,453
48,273,473,619,18,72,139,273,491,304,202,50,666,456,452,452
198,329,610,542,58,147,179,153,277,218,40,60,357,497,451,451
340,495,495,543,339,495,182,319,483,273,194,7,247,337,450,450
177,365,512,563,88,287,298,307,380,242,186,50,248,174,449,449
101,256,481,523,72,121,84,47,336,201,149,7,556,393,448,448
454,531,254,606,566,523,406,443,642,126,480,104,505,174,447,447
283,379,465,594,235,326,196,161,399,150,156,51,254,469,446,446
52,271,470,585,11,71,146,275,450,92,203,59,614,462,445,445
538,113,451,397,557,200,502,333,74,145,255,279,553,408,444,444
224,142,46,350,180,248,80,188,640,196,541,278,552,389,169,169
556,112,668,279,369,124,540,9,203,462,3,243,80,1,1,1
