high_text,low_text,label
The system shall update diagnostic and procedure codes used for billing purposes so codes are applicable at the time the service was provided,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),0
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall provide the ability to receive patient registration data from an internal practice management system,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to receive and display information received through electronic prescription eligibility checking,0
The system shall capture history of received immunizations,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,0
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall provide the ability for a clinician to save frequently used,0
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,If role-based access control (RBAC) is supported,0
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall provide protection to maintain the integrity of clinical data during concurrent access,0
The system shall require the entry of an access code and a verify code to gain access to the system,The system shall provide protection to maintain the integrity of clinical data during concurrent access,0
The system shall timeout after a period of inactivity,The system shall provide the ability to customize clinical templates,0
The system shall provide tools for creating business rules that apply to documents used by members of such groups,The system shall provide the ability to audit the date/time and user of each instance when a patient chart is printed by the system,0
The system shall support audit capability,The system shall provide the ability to re-print and re-fax prescriptions,0
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall provide the ability to display non-numeric current and historical test results as textual data,0
The system shall improve accessibility of online clinical information and results,The system shall provide an administrative function allowing an administrator to set rules for data retention,0
The system shall allow physician offices to use social security numbers or medical record numbers to identify patients,The system shall provide the ability to query for a patient by more than one form of identification,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide a means to document a description of a medication and medication purpose when the medication name is unknown,0
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall provide the ability to create site-specific care plan,0
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The HIE SHALL have the ability to Respond to a request for a prescription change from a pharmacy using NCPDP Script 8.1 (RXCHG,0
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall have the ability to report on the ordering of nonformulary medications,0
The system shall support audit capability,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to query for a patient by more than one form of identification,0
The system shall have pre-defined progress note templates,The system shall provide the ability to maintain medication ordering dates,0
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician,0
The system shall timeout after a period of inactivity,The system shall capture user and date stamp for all prescription related events,0
The system shall support audit capability,The system shall provide the ability to create site-specific care plan,0
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to receive and display information received through electronic prescription eligibility checking,0
The system shall allow users to enter time in several different formats,The system shall provide the ability to re-print and re-fax prescriptions,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to export structured data which removes those identifiers listed in the HIPAA definition of a limited dataset. This export on hardcopy and electronic output shall leave the actual PHI data unmodified in the original record,0
The system shall capture history of received immunizations,The system shall provide end-users with the ability to browse or search for a drug by therapeutic class when ordering a medication,0
